seed,episode,total_reward,epsilon,return_ma50,wall_clock_s
1,392,-6115.179703596194,0.07137499999999997,-5295.162847264323,62.16469280000456
1,393,-5392.0,0.06900000000000006,-5295.202847264323,62.337748400001146
1,394,-5632.499999939024,0.06662500000000005,-5309.912847263103,62.51747040000191
1,395,-5335.585799935106,0.06425000000000003,-5315.964563261806,62.68993690000207
1,396,-4967.304687001154,0.06187500000000001,-5312.990657001828,62.866598200002045
1,397,-4468.499999666368,0.0595,-5303.820656995155,63.03050070000609
1,398,-4865.999999827152,0.05712499999999998,-5294.28585179851,63.20143900000403
1,399,-5297.499999935897,0.054750000000000076,-5290.735253509109,63.37895160000335
1,400,-5713.0,0.05237499999999995,-5308.478123078877,63.55759170000238
1,401,-5265.499999861703,0.050000000000000044,-5311.237425408442,63.73306360000424
1,402,-4686.0,0.050000000000000044,-5297.469938535865,63.905487300005916
1,403,-5666.649954223473,0.050000000000000044,-5299.442937620334,64.05525960000523
1,404,-5508.471224624747,0.050000000000000044,-5302.188973686549,64.20709760000318
1,405,-5121.0,0.050000000000000044,-5282.348973686549,64.35738560000027
1,406,-5652.0,0.050000000000000044,-5305.268973686549,64.50981100000354
1,407,-5830.0789471119615,0.050000000000000044,-5313.610552628787,64.67128650000086
1,408,-5942.0,0.050000000000000044,-5318.970552628788,64.83570090000285
1,409,-5588.542483582822,0.050000000000000044,-5314.571379733376,65.01529210000444
1,410,-5397.137096629525,0.050000000000000044,-5317.772202477249,65.19421140000486
1,411,-5442.0,0.050000000000000044,-5331.07220247725,65.37424730000203
1,412,-5056.0,0.050000000000000044,-5328.920729617579,65.55477819999942
1,413,-5679.499999854259,0.050000000000000044,-5330.460729618063,65.71464720000222
1,414,-5191.893671553604,0.050000000000000044,-5343.034647011791,65.87481150000531
1,415,-5550.999999777998,0.050000000000000044,-5345.424647010182,66.0543145000047
1,416,-5946.017241276398,0.050000000000000044,-5351.87264784749,66.23362120000093
1,417,-5039.0,0.050000000000000044,-5348.272647847491,66.41070680000121
1,418,-5678.0,0.050000000000000044,-5347.992647850573,66.5658454000004
1,419,-4628.0,0.050000000000000044,-5334.447467133926,66.72800550000102
1,420,-5292.499999805803,0.050000000000000044,-5332.597467130042,66.89976540000498
1,421,-5407.193540527189,0.050000000000000044,-5333.825866274199,67.05781340000249
1,422,-4755.999999525337,0.050000000000000044,-5322.285866269034,67.21819350000442
1,423,-4891.696969403249,0.050000000000000044,-5309.4998056571,67.3841154000038
1,424,-5362.0,0.050000000000000044,-5307.7598056651,67.56385520000185
1,425,-5578.0,0.050000000000000044,-5308.138320919394,67.7430514000007
1,426,-5812.533453939297,0.050000000000000044,-5308.388989998179,67.91667869999947
1,427,-4240.439697612138,0.050000000000000044,-5290.048059968861,68.09537560000172
1,428,-5301.0,0.050000000000000044,-5298.326393308451,68.27564600000187
1,429,-6310.548637510127,0.050000000000000044,-5317.237366058653,68.47144860000117
1,430,-5260.967027785177,0.050000000000000044,-5324.696706614357,68.62867200000619
1,431,-5357.029411257966,0.050000000000000044,-5328.558333434621,68.77663659999962
1,432,-4887.450324767067,0.050000000000000044,-5317.686256319504,68.95593480000389
1,433,-5578.034375741292,0.050000000000000044,-5334.586943834329,69.17883000000438
1,434,-5051.999999906002,0.050000000000000044,-5339.686943834796,69.3540737000003
1,435,-5562.036689155658,0.050000000000000044,-5336.637677620681,69.52340540000296
1,436,-5831.054782404309,0.050000000000000044,-5351.498773271027,69.69561980000435
1,437,-5005.088309767912,0.050000000000000044,-5353.968255008537,69.87503500000457
1,438,-5131.580168396196,0.050000000000000044,-5342.199858376461,70.04592550000234
1,439,-5085.150424447285,0.050000000000000044,-5340.982866865407,70.2183898000003
1,440,-5505.999999871395,0.050000000000000044,-5342.139080082666,70.39847440000449
1,441,-5623.0,0.050000000000000044,-5349.753292404415,70.57480059999943
1,442,-5182.03124965331,0.050000000000000044,-5331.0903233255585,70.74040430000605
1,443,-4722.0,0.050000000000000044,-5317.690323325559,70.90584500000114
1,444,-4886.0,0.050000000000000044,-5302.760323326778,71.08177570000407
1,445,-5527.0,0.050000000000000044,-5306.588607328075,71.25815570000123
1,446,-5141.7,0.050000000000000044,-5310.076513588053,71.43798450000031
1,447,-4982.0,0.050000000000000044,-5320.346513594725,71.6181332000051
1,448,-5816.328857211047,0.050000000000000044,-5339.353090742403,71.79618290000508
1,449,-5497.195286621845,0.050000000000000044,-5343.346996476122,71.97511680000025
1,450,-5459.0,0.050000000000000044,-5338.266996476122,72.14905089999957
1,451,-5047.599999516942,0.050000000000000044,-5333.9089964692275,72.32717240000056
1,452,-4565.7,0.050000000000000044,-5331.502996469226,72.49620359999972
1,453,-5090.0,0.050000000000000044,-5319.969997384757,72.66663880000124
1,454,-5213.0,0.050000000000000044,-5314.060572892262,72.83353550000174
1,455,-5423.563375192622,0.050000000000000044,-5320.1118403961145,72.99890210000012
1,456,-4374.0,0.050000000000000044,-5294.551840396115,73.17298020000453
1,457,-5118.399999913793,0.050000000000000044,-5280.318261452152,73.34722610000608
1,458,-5280.0,0.050000000000000044,-5267.078261452152,73.52442380000139
1,459,-4702.999999904732,0.050000000000000044,-5249.367411778589,73.70238560000143
1,460,-5947.753640007058,0.050000000000000044,-5260.379742646141,73.87637309999991
1,461,-5485.0,0.050000000000000044,-5261.23974264614,74.05527480000455
1,462,-5216.0,0.050000000000000044,-5264.43974264614,74.23435520000203
1,463,-5204.587482138632,0.050000000000000044,-5254.941492291829,74.40956070000539
1,464,-5534.0,0.050000000000000044,-5261.783618860754,74.58763580000232
1,465,-5229.31770084458,0.050000000000000044,-5255.349972882088,74.7664109000034
1,466,-5293.0,0.050000000000000044,-5242.289628056559,74.94552290000138
1,467,-5357.2419471663525,0.050000000000000044,-5248.654466999886,75.12672620000376
1,468,-4988.0,0.050000000000000044,-5234.854466999886,75.30731500000547
1,469,-4961.0,0.050000000000000044,-5241.514466999886,75.46505700000125
1,470,-4540.0,0.050000000000000044,-5226.464467003771,75.61077510000177
1,471,-5754.5513656598905,0.050000000000000044,-5233.411623506425,75.77105700000538
1,472,-6184.751369342794,0.050000000000000044,-5261.986650902773,75.94421359999978
1,473,-4899.0,0.050000000000000044,-5262.132711514709,76.11660929999925
1,474,-6251.107142447711,0.050000000000000044,-5279.914854363663,76.28510090000054
1,475,-6081.991633419889,0.050000000000000044,-5289.99468703206,76.45535350000137
1,476,-5090.0,0.050000000000000044,-5275.544017953274,76.63716760000534
1,477,-5959.975869579211,0.050000000000000044,-5309.934741392615,76.81683200000407
1,478,-5994.663975378975,0.050000000000000044,-5323.8080209001955,76.9920809000032
1,479,-5402.0,0.050000000000000044,-5305.637048149993,77.1725360000055
1,480,-5533.578850092677,0.050000000000000044,-5311.0892845961425,77.35298690000491
1,481,-5160.7627332867405,0.050000000000000044,-5307.163951036719,77.52600230000098
1,482,-5113.078946620216,0.050000000000000044,-5311.67652347378,77.70608180000272
1,483,-4950.934611445297,0.050000000000000044,-5299.134528187861,77.88620520000404
1,484,-4947.4999996144525,0.050000000000000044,-5297.04452818203,78.06024530000286
1,485,-5615.297380231063,0.050000000000000044,-5298.1097420035385,78.24079750000237
1,486,-5303.7925656451325,0.050000000000000044,-5287.564497668355,78.41730620000453
1,487,-4768.6,0.050000000000000044,-5282.834731472996,78.59526850000111
1,488,-5063.6,0.050000000000000044,-5281.475128105073,78.77430670000467
1,489,-5586.0,0.050000000000000044,-5291.492119616128,78.93422970000393
1,490,-5617.245762475573,0.050000000000000044,-5293.717034868211,79.0899786000009
1,491,-5576.082661018135,0.050000000000000044,-5292.778688088574,79.25517290000425
1,492,-5087.599118355099,0.050000000000000044,-5290.890045462609,79.42633610000485
1,493,-5088.044068424295,0.050000000000000044,-5298.210926831096,79.59920150000107
1,494,-5428.184684325677,0.050000000000000044,-5309.054620517609,79.76930530000391
1,495,-5026.773128641198,0.050000000000000044,-5299.050083090432,79.93123180000111
1,496,-5150.4999997847035,0.050000000000000044,-5299.226083086126,80.10848190000252
1,497,-4811.3,0.050000000000000044,-5295.812083086127,80.28690340000321
1,498,-4996.809160028377,0.050000000000000044,-5279.421689142473,80.46678840000095
1,499,-5041.656488472406,0.050000000000000044,-5270.3109131794845,80.64689830000134
1,500,-5108.499999960317,0.050000000000000044,-5263.30091317869,80.82135830000334
