service_level,total_cost,scri_viol,VaR95,TVaR95,method,seed,episode,s,S
0.15734912995186967,4307.5,0,1138.28,1188.8,"sS(s=30,S=80)",42,3,30.0,80.0
0.24807987711213517,3921.0,2,1314.24,1375.9,"sS(s=30,S=80)",42,4,30.0,80.0
0.15612516644474034,4601.9,2,1254.42,1266.2,"sS(s=30,S=80)",42,5,30.0,80.0
0.3215396578538103,3889.4,2,1209.4799999999998,1238.1,"sS(s=30,S=80)",42,6,30.0,80.0
0.19681043856469735,4136.1,1,1259.4199999999998,1316.1,"sS(s=30,S=80)",42,7,30.0,80.0
0.2121433796634967,4253.5,2,1239.34,1274.3,"sS(s=30,S=80)",42,8,30.0,80.0
0.15110356536502548,4457.3,0,1193.38,1199.0,"sS(s=30,S=80)",42,9,30.0,80.0
0.24335965541995694,4051.2,2,1159.78,1172.7,"sS(s=30,S=80)",42,10,30.0,80.0
0.1340782122905028,3937.0,0,1218.34,1257.4,"sS(s=30,S=80)",42,11,30.0,80.0
0.21290775166608208,4271.6,0,1192.6799999999998,1203.1,"sS(s=30,S=80)",42,12,30.0,80.0
0.1270878721859114,4208.3,2,1135.54,1176.2,"sS(s=30,S=80)",42,13,30.0,80.0
0.27714067278287463,4173.0,3,1130.8799999999999,1172.1,"sS(s=30,S=80)",42,14,30.0,80.0
0.1599002849002849,3999.1,2,1289.22,1373.0,"sS(s=30,S=80)",42,15,30.0,80.0
0.21300448430493274,4107.1,1,1305.9599999999998,1388.1,"sS(s=30,S=80)",42,16,30.0,80.0
0.2035211267605634,4576.3,2,1083.56,1088.3,"sS(s=30,S=80)",42,17,30.0,80.0
0.14331896551724138,4288.9,1,1220.8,1281.4,"sS(s=30,S=80)",42,18,30.0,80.0
0.26513409961685824,3881.3,3,1151.8799999999999,1187.1,"sS(s=30,S=80)",42,19,30.0,80.0
0.15891195418754475,4321.4,0,1355.8600000000001,1385.4,"sS(s=30,S=80)",42,20,30.0,80.0
0.22362581085694777,4327.8,3,1297.76,1307.1,"sS(s=30,S=80)",42,21,30.0,80.0
0.21109350237717908,5195.7,2,1575.1399999999999,1664.0,"sS(s=30,S=80)",42,22,30.0,80.0
0.27637130801687765,4744.5,3,1329.54,1388.8,"sS(s=30,S=80)",42,23,30.0,80.0
0.11794138670478914,4027.8,1,970.64,978.5,"sS(s=30,S=80)",42,24,30.0,80.0
0.18185003503854238,4308.5,0,1097.72,1102.4,"sS(s=30,S=80)",42,25,30.0,80.0
0.20889387144992527,4148.9,4,1238.0,1259.5,"sS(s=30,S=80)",42,26,30.0,80.0
0.11627906976744186,4609.9,3,1472.1200000000001,1530.9,"sS(s=30,S=80)",42,27,30.0,80.0
0.25485625485625485,3708.1,0,996.34,1020.5,"sS(s=30,S=80)",42,28,30.0,80.0
0.18725099601593626,3950.3,0,1290.96,1382.4,"sS(s=30,S=80)",42,29,30.0,80.0
0.1557377049180328,4114.7,0,976.76,983.2,"sS(s=30,S=80)",42,30,30.0,80.0
0.137580481192816,4722.5,0,1287.8,1304.0,"sS(s=30,S=80)",42,31,30.0,80.0
0.19052706552706553,4255.3,0,1048.7,1061.0,"sS(s=30,S=80)",42,32,30.0,80.0
0.2947019867549669,4168.0,1,1576.3399999999997,1742.1,"sS(s=30,S=80)",42,33,30.0,80.0
0.20783711102573954,4220.3,3,1434.6399999999999,1555.9,"sS(s=30,S=80)",42,34,30.0,80.0
0.23476911136980985,3823.3,0,1173.08,1271.2,"sS(s=30,S=80)",42,35,30.0,80.0
0.12112963593058863,4657.7,1,1242.72,1289.0,"sS(s=30,S=80)",42,36,30.0,80.0
0.2189519023689878,4222.1,3,1219.3999999999999,1259.8,"sS(s=30,S=80)",42,37,30.0,80.0
0.22512178148921363,4588.8,0,1462.76,1585.2,"sS(s=30,S=80)",42,38,30.0,80.0
0.25183374083129584,3743.1,1,1095.64,1125.9,"sS(s=30,S=80)",42,39,30.0,80.0
0.27338957055214724,3913.4,3,1186.4799999999998,1221.1,"sS(s=30,S=80)",42,40,30.0,80.0
0.20568383658969805,4321.3,0,1129.4199999999998,1150.1,"sS(s=30,S=80)",42,41,30.0,80.0
0.23647499149370535,4856.2,1,1265.0,1271.0,"sS(s=30,S=80)",42,42,30.0,80.0
0.20357578220235675,3968.5,2,1044.96,1049.8,"sS(s=30,S=80)",42,43,30.0,80.0
0.1330998248686515,3934.0,0,1075.0,1110.0,"sS(s=30,S=80)",42,44,30.0,80.0
0.23719165085388993,4080.6,0,1122.76,1161.7,"sS(s=30,S=80)",42,45,30.0,80.0
0.15540092776673295,4760.8,0,1395.8,1475.5,"sS(s=30,S=80)",42,46,30.0,80.0
0.19731258840169733,4599.2,1,1295.46,1355.5,"sS(s=30,S=80)",42,47,30.0,80.0
0.2749019607843137,3699.7,0,1050.58,1053.1,"sS(s=30,S=80)",42,48,30.0,80.0
0.1493880489560835,4290.1,6,1247.6399999999999,1318.2,"sS(s=30,S=80)",42,49,30.0,80.0
0.22163187855787475,4181.7,5,1089.38,1100.0,"sS(s=30,S=85)",42,0,30.0,85.0
0.19949035311248633,3811.8,0,1058.46,1062.7,"sS(s=30,S=85)",42,1,30.0,85.0
0.17704347826086955,4313.7,1,1192.82,1240.5,"sS(s=30,S=85)",42,2,30.0,85.0
0.19104035542391706,4257.6,0,1135.86,1185.2,"sS(s=30,S=85)",42,3,30.0,85.0
0.2726574500768049,3847.7,1,1299.4999999999998,1360.6,"sS(s=30,S=85)",42,4,30.0,85.0
0.17876165113182424,4617.3,2,1238.66,1242.5,"sS(s=30,S=85)",42,5,30.0,85.0
0.3300933125972006,3905.3,2,1222.4799999999998,1250.6,"sS(s=30,S=85)",42,6,30.0,85.0
0.21964479884015947,4075.1,1,1271.52,1328.6,"sS(s=30,S=85)",42,7,30.0,85.0
0.24725676664228238,4166.2,2,1220.6399999999999,1258.8,"sS(s=30,S=85)",42,8,30.0,85.0
0.1697792869269949,4349.3,0,1205.52,1205.9,"sS(s=30,S=85)",42,9,30.0,85.0
0.2709978463747308,3981.9,2,1165.28,1177.7,"sS(s=30,S=85)",42,10,30.0,85.0
0.18175046554934823,3918.0,0,1243.52,1259.4,"sS(s=30,S=85)",42,11,30.0,85.0
0.23290073658365487,4276.7,0,1216.46,1228.9,"sS(s=30,S=85)",42,12,30.0,85.0
0.15250544662309368,4217.8,2,1209.94,1275.2,"sS(s=30,S=85)",42,13,30.0,85.0
0.26376146788990823,4156.2,3,1106.96,1163.4,"sS(s=30,S=85)",42,14,30.0,85.0
0.19266381766381765,4059.0,2,1258.52,1357.5,"sS(s=30,S=85)",42,15,30.0,85.0
0.24103139013452915,4192.1,3,1269.9599999999998,1316.1,"sS(s=30,S=85)",42,16,30.0,85.0
0.23415492957746478,4545.6,2,1073.24,1079.0,"sS(s=30,S=85)",42,17,30.0,85.0
0.16810344827586207,4267.6,1,1176.4399999999998,1230.6,"sS(s=30,S=85)",42,18,30.0,85.0
0.289272030651341,3829.1,3,1138.96,1169.7,"sS(s=30,S=85)",42,19,30.0,85.0
0.18360773085182533,4265.0,0,1333.82,1362.0,"sS(s=30,S=85)",42,20,30.0,85.0
0.2413793103448276,4242.0,2,1294.04,1311.0,"sS(s=30,S=85)",42,21,30.0,85.0
0.23328050713153725,5139.2,2,1569.34,1659.0,"sS(s=30,S=85)",42,22,30.0,85.0
0.2795358649789029,4866.7,3,1332.8,1400.0,"sS(s=30,S=85)",42,23,30.0,85.0
0.14760543245175126,4033.6,1,989.24,1001.5,"sS(s=30,S=85)",42,24,30.0,85.0
0.17834618079887876,4213.5,0,1092.08,1098.1,"sS(s=30,S=85)",42,25,30.0,85.0
0.24626307922272048,4195.4,5,1241.0,1262.0,"sS(s=30,S=85)",42,26,30.0,85.0
0.13101867016049787,4599.2,4,1443.92,1517.9,"sS(s=30,S=85)",42,27,30.0,85.0
0.2801087801087801,3751.4,0,1054.98,1092.8,"sS(s=30,S=85)",42,28,30.0,85.0
0.208982252806954,3899.8,0,1255.8600000000001,1334.9,"sS(s=30,S=85)",42,29,30.0,85.0
0.19885958660014255,3934.9,0,1114.58,1155.9,"sS(s=30,S=85)",42,30,30.0,85.0
0.1796001355472721,4750.9,0,1276.1000000000001,1287.7,"sS(s=30,S=85)",42,31,30.0,85.0
0.22364672364672364,4190.1,0,1050.98,1066.0,"sS(s=30,S=85)",42,32,30.0,85.0
0.318616629874908,4188.5,1,1591.2399999999998,1769.1,"sS(s=30,S=85)",42,33,30.0,85.0
0.23665001920860546,4162.9,3,1416.6399999999999,1531.9,"sS(s=30,S=85)",42,34,30.0,85.0
0.2607683352735739,3802.1,0,1189.1,1288.2,"sS(s=30,S=85)",42,35,30.0,85.0
0.13848247703300443,4668.7,1,1207.02,1249.0,"sS(s=30,S=85)",42,36,30.0,85.0
0.23869346733668342,4208.7,3,1229.04,1278.8,"sS(s=30,S=85)",42,37,30.0,85.0
0.2522616562282533,4647.8,0,1478.9199999999998,1597.2,"sS(s=30,S=85)",42,38,30.0,85.0
0.2844335778321108,3619.6,0,1078.04,1123.9,"sS(s=30,S=85)",42,39,30.0,85.0
0.28182515337423314,3912.9,3,1138.28,1159.6,"sS(s=30,S=85)",42,40,30.0,85.0
0.21776198934280638,4347.8,0,1108.4199999999998,1119.6,"sS(s=30,S=85)",42,41,30.0,85.0
0.2636951343994556,4867.0,1,1289.76,1300.7,"sS(s=30,S=85)",42,42,30.0,85.0
0.23161316537992685,3931.1,2,1042.8999999999999,1043.1,"sS(s=30,S=85)",42,43,30.0,85.0
0.16532399299474607,3792.2,0,1042.0,1070.0,"sS(s=30,S=85)",42,44,30.0,85.0
0.2667931688804554,4030.8,0,1114.16,1149.7,"sS(s=30,S=85)",42,45,30.0,85.0
0.1918489065606362,4723.8,0,1422.0,1507.0,"sS(s=30,S=85)",42,46,30.0,85.0
0.21782178217821782,4483.6,1,1276.36,1343.5,"sS(s=30,S=85)",42,47,30.0,85.0
0.2741176470588235,3877.4,0,1024.28,1059.1,"sS(s=30,S=85)",42,48,30.0,85.0
0.1558675305975522,4393.6,6,1281.48,1299.6,"sS(s=30,S=85)",42,49,30.0,85.0
0.22011385199240988,4043.8,3,1058.1599999999999,1105.0,"sS(s=30,S=90)",42,0,30.0,90.0
0.23006916636330543,3753.9,0,1092.04,1098.5,"sS(s=30,S=90)",42,1,30.0,90.0
0.19826086956521738,4321.3,1,1208.9399999999998,1264.3,"sS(s=30,S=90)",42,2,30.0,90.0
0.22362088115512774,4227.5,0,1136.66,1185.2,"sS(s=30,S=90)",42,3,30.0,90.0
0.2956989247311828,3793.2,1,1286.9999999999998,1348.1,"sS(s=30,S=90)",42,4,30.0,90.0
0.19340878828229027,4631.0,2,1236.06,1239.3,"sS(s=30,S=90)",42,5,30.0,90.0
0.3557542768273717,3875.3,1,1272.28,1309.1,"sS(s=30,S=90)",42,6,30.0,90.0
0.24139180862631388,4019.2,1,1283.62,1341.1,"sS(s=30,S=90)",42,7,30.0,90.0
0.2809070958302853,4026.4,1,1200.1599999999999,1243.3,"sS(s=30,S=90)",42,8,30.0,90.0
0.1626485568760611,4397.7,0,1238.84,1246.3,"sS(s=30,S=90)",42,9,30.0,90.0
0.2964824120603015,3973.7,2,1180.3,1180.6,"sS(s=30,S=90)",42,10,30.0,90.0
0.20297951582867785,3855.5,0,1238.6799999999998,1255.6,"sS(s=30,S=90)",42,11,30.0,90.0
0.25429673798667135,4229.8,0,1197.16,1201.4,"sS(s=30,S=90)",42,12,30.0,90.0
0.17792302106027597,4226.3,2,1198.1,1266.2,"sS(s=30,S=90)",42,13,30.0,90.0
0.29434250764525993,4095.2,2,1092.22,1150.9,"sS(s=30,S=90)",42,14,30.0,90.0
0.23397435897435898,4053.1,3,1213.04,1278.5,"sS(s=30,S=90)",42,15,30.0,90.0
0.26905829596412556,4132.5,2,1255.9599999999998,1304.1,"sS(s=30,S=90)",42,16,30.0,90.0
0.2602112676056338,4579.7,2,1115.0,1124.6,"sS(s=30,S=90)",42,17,30.0,90.0
0.19863505747126436,4300.1,1,1171.6399999999999,1227.6,"sS(s=30,S=90)",42,18,30.0,90.0
0.3164750957854406,3818.4,3,1149.64,1182.7,"sS(s=30,S=90)",42,19,30.0,90.0
0.20687186828919113,4161.5,0,1311.9199999999998,1343.5,"sS(s=30,S=90)",42,20,30.0,90.0
0.26220553089791737,4205.2,2,1264.24,1281.3,"sS(s=30,S=90)",42,21,30.0,90.0
0.2554675118858954,5080.0,2,1563.54,1654.0,"sS(s=30,S=90)",42,22,30.0,90.0
0.2587904360056259,4888.8,3,1440.04,1532.8,"sS(s=30,S=90)",42,23,30.0,90.0
0.17333809864188707,3872.3,0,968.16,974.9,"sS(s=30,S=90)",42,24,30.0,90.0
0.20287316047652418,4234.0,0,1098.78,1128.6,"sS(s=30,S=90)",42,25,30.0,90.0
0.2686846038863976,4180.9,5,1266.8,1293.0,"sS(s=30,S=90)",42,26,30.0,90.0
0.1457582705535539,4523.9,3,1416.92,1493.9,"sS(s=30,S=90)",42,27,30.0,90.0
0.3034188034188034,3744.8,0,1091.78,1137.8,"sS(s=30,S=90)",42,28,30.0,90.0
0.23252444766388988,3848.7,0,1220.76,1287.4,"sS(s=30,S=90)",42,29,30.0,90.0
0.23200285103349966,3873.2,0,1113.08,1153.9,"sS(s=30,S=90)",42,30,30.0,90.0
0.19823788546255505,4708.4,0,1263.26,1274.2,"sS(s=30,S=90)",42,31,30.0,90.0
0.25925925925925924,4195.6,0,1066.68,1071.0,"sS(s=30,S=90)",42,32,30.0,90.0
0.34253127299484915,4218.9,1,1597.0199999999998,1772.1,"sS(s=30,S=90)",42,33,30.0,90.0
0.26392623895505185,4072.9,1,1398.6399999999999,1507.9,"sS(s=30,S=90)",42,34,30.0,90.0
0.29064804035700426,3661.3,0,1206.8,1305.2,"sS(s=30,S=90)",42,35,30.0,90.0
0.15889758421231712,4616.7,1,1172.3999999999999,1209.0,"sS(s=30,S=90)",42,36,30.0,90.0
0.23941134242641782,4289.8,3,1246.84,1297.8,"sS(s=30,S=90)",42,37,30.0,90.0
0.27383437717466946,4593.8,0,1449.12,1553.2,"sS(s=30,S=90)",42,38,30.0,90.0
0.31703341483292585,3561.1,0,1071.44,1121.9,"sS(s=30,S=90)",42,39,30.0,90.0
0.31403374233128833,4009.5,3,1211.4399999999998,1249.8,"sS(s=30,S=90)",42,40,30.0,90.0
0.23374777975133215,4310.3,0,1087.4199999999998,1089.1,"sS(s=30,S=90)",42,41,30.0,90.0
0.28342973800612453,4834.4,1,1269.96,1274.7,"sS(s=30,S=90)",42,42,30.0,90.0
0.26127590410402274,3904.5,2,1051.6399999999999,1058.6,"sS(s=30,S=90)",42,43,30.0,90.0
0.18528896672504377,3922.9,0,1007.32,1027.9,"sS(s=30,S=90)",42,44,30.0,90.0
0.26413662239089186,4123.8,0,1118.98,1131.2,"sS(s=30,S=90)",42,45,30.0,90.0
0.22498343273691188,4733.2,0,1509.0,1614.5,"sS(s=30,S=90)",42,46,30.0,90.0
0.19024045261669023,4269.3,1,1195.26,1241.5,"sS(s=30,S=90)",42,47,30.0,90.0
0.30941176470588233,3937.5,0,1037.6399999999999,1065.1,"sS(s=30,S=90)",42,48,30.0,90.0
0.18466522678185746,4343.1,6,1260.28,1277.6,"sS(s=30,S=90)",42,49,30.0,90.0
0.22011385199240988,4025.3,4,1087.32,1110.0,"sS(s=30,S=95)",42,0,30.0,95.0
0.25555151073898796,3786.4,0,1123.06,1128.7,"sS(s=30,S=95)",42,1,30.0,95.0
0.22782608695652173,4286.3,1,1210.84,1274.8,"sS(s=30,S=95)",42,2,30.0,95.0
0.2587930396149574,4274.9,0,1214.86,1282.2,"sS(s=30,S=95)",42,3,30.0,95.0
0.3099078341013825,3756.8,1,1270.52,1334.0,"sS(s=30,S=95)",42,4,30.0,95.0
0.20372836218375498,4517.7,2,1236.86,1255.3,"sS(s=30,S=95)",42,5,30.0,95.0
0.3499222395023328,4046.4,2,1400.4799999999998,1465.6,"sS(s=30,S=95)",42,6,30.0,95.0
0.2577020659659297,3992.3,1,1295.7199999999998,1353.6,"sS(s=30,S=95)",42,7,30.0,95.0
0.3108997805413314,3985.7,0,1182.76,1227.8,"sS(s=30,S=95)",42,8,30.0,95.0
0.19524617996604415,4384.6,0,1200.3,1214.0,"sS(s=30,S=95)",42,9,30.0,95.0
0.3180186647523331,3903.7,2,1180.1,1181.6,"sS(s=30,S=95)",42,10,30.0,95.0
0.21973929236499068,3814.9,0,1252.08,1274.6,"sS(s=30,S=95)",42,11,30.0,95.0
0.27884952648193617,4192.8,0,1189.74,1193.7,"sS(s=30,S=95)",42,12,30.0,95.0
0.20043572984749455,4176.8,2,1191.1,1257.2,"sS(s=30,S=95)",42,13,30.0,95.0
0.32492354740061163,4044.2,2,1084.32,1138.4,"sS(s=30,S=95)",42,14,30.0,95.0
0.26282051282051283,4124.6,3,1243.34,1320.0,"sS(s=30,S=95)",42,15,30.0,95.0
0.30194319880418535,4105.3,1,1225.9599999999998,1264.1,"sS(s=30,S=95)",42,16,30.0,95.0
0.26091549295774646,4572.2,2,1257.82,1293.0,"sS(s=30,S=95)",42,17,30.0,95.0
0.23742816091954022,4199.5,1,1350.4799999999998,1457.6,"sS(s=30,S=95)",42,18,30.0,95.0
0.3432950191570881,3837.4,2,1276.94,1341.7,"sS(s=30,S=95)",42,19,30.0,95.0
0.23729420186113098,4208.0,1,1332.22,1346.0,"sS(s=30,S=95)",42,20,30.0,95.0
0.2826903379993172,4248.9,2,1173.58,1175.6,"sS(s=30,S=95)",42,21,30.0,95.0
0.26782884310618066,5026.7,1,1557.74,1649.0,"sS(s=30,S=95)",42,22,30.0,95.0
0.279887482419128,4853.3,3,1437.84,1528.8,"sS(s=30,S=95)",42,23,30.0,95.0
0.21622587562544673,3936.4,0,975.46,979.7,"sS(s=30,S=95)",42,24,30.0,95.0
0.24211632796075683,4239.4,0,1286.72,1370.4,"sS(s=30,S=95)",42,25,30.0,95.0
0.2836322869955157,4161.4,4,1278.92,1306.9,"sS(s=30,S=95)",42,26,30.0,95.0
0.14346544382574516,4486.9,3,1425.0,1506.9,"sS(s=30,S=95)",42,27,30.0,95.0
0.32672882672882675,3682.2,0,1073.3,1115.8,"sS(s=30,S=95)",42,28,30.0,95.0
0.2462875769648678,3761.2,0,1143.68,1189.9,"sS(s=30,S=95)",42,29,30.0,95.0
0.2655024946543122,3813.9,0,1151.26,1201.5,"sS(s=30,S=95)",42,30,30.0,95.0
0.18231108098949508,4628.5,0,1244.8600000000001,1252.2,"sS(s=30,S=95)",42,31,30.0,95.0
0.2938034188034188,4140.6,0,1067.58,1076.0,"sS(s=30,S=95)",42,32,30.0,95.0
0.36644591611479027,4266.1,1,1639.2199999999998,1820.1,"sS(s=30,S=95)",42,33,30.0,95.0
0.29120245870149825,4015.4,1,1379.36,1481.2,"sS(s=30,S=95)",42,34,30.0,95.0
0.32673651532790066,3576.7,0,1224.02,1322.2,"sS(s=30,S=95)",42,35,30.0,95.0
0.18203470568220484,4573.5,1,1151.94,1177.8,"sS(s=30,S=95)",42,36,30.0,95.0
0.26776740847092606,4262.2,3,1257.24,1316.8,"sS(s=30,S=95)",42,37,30.0,95.0
0.29471120389700767,4539.8,0,1419.32,1509.2,"sS(s=30,S=95)",42,38,30.0,95.0
0.3422982885085575,3582.8,1,1170.2199999999998,1247.8,"sS(s=30,S=95)",42,39,30.0,95.0
0.34662576687116564,3963.9,3,1210.48,1247.8,"sS(s=30,S=95)",42,40,30.0,95.0
0.2497335701598579,4329.3,0,1185.52,1218.6,"sS(s=30,S=95)",42,41,30.0,95.0
0.2534875808097993,4776.1,1,1262.22,1265.8,"sS(s=30,S=95)",42,42,30.0,95.0
0.2848435595286469,3983.9,2,1064.6,1075.1,"sS(s=30,S=95)",42,43,30.0,95.0
0.21681260945709283,3860.2,0,975.4599999999999,988.8,"sS(s=30,S=95)",42,44,30.0,95.0
0.29715370018975334,4079.3,0,1107.28,1118.2,"sS(s=30,S=95)",42,45,30.0,95.0
0.2551358515573227,4749.7,0,1503.1999999999998,1606.0,"sS(s=30,S=95)",42,46,30.0,95.0
0.214992927864215,4214.8,1,1180.56,1222.5,"sS(s=30,S=95)",42,47,30.0,95.0
0.31058823529411766,4008.7,0,1046.82,1071.1,"sS(s=30,S=95)",42,48,30.0,95.0
0.2314614830813535,4378.7,6,1177.1799999999998,1193.6,"sS(s=30,S=95)",42,49,30.0,95.0
0.24667931688804554,3981.8,4,1087.3,1115.0,"sS(s=30,S=100)",42,0,30.0,100.0
0.2806698216235894,3749.9,0,1118.26,1122.2,"sS(s=30,S=100)",42,1,30.0,100.0
0.2546086956521739,4229.8,1,1203.7399999999998,1276.8,"sS(s=30,S=100)",42,2,30.0,100.0
0.2743428359866716,4337.2,0,1145.14,1191.2,"sS(s=30,S=100)",42,3,30.0,100.0
0.32373271889400923,3718.7,0,1244.8600000000001,1307.9,"sS(s=30,S=100)",42,4,30.0,100.0
0.23901464713715045,4496.5,2,1249.32,1271.3,"sS(s=30,S=100)",42,5,30.0,100.0
0.37169517884914466,4001.0,0,1421.4799999999998,1488.1,"sS(s=30,S=100)",42,6,30.0,100.0
0.28416092787241753,3919.1,1,1307.82,1366.1,"sS(s=30,S=100)",42,7,30.0,100.0
0.33430870519385514,3986.2,1,1179.56,1207.8,"sS(s=30,S=100)",42,8,30.0,100.0
0.21901528013582344,4326.6,0,1203.4,1219.0,"sS(s=30,S=100)",42,9,30.0,100.0
0.2760229720028715,3838.8,2,1157.9399999999998,1184.1,"sS(s=30,S=100)",42,10,30.0,100.0
0.24655493482309124,3641.1,0,1193.8799999999999,1203.8,"sS(s=30,S=100)",42,11,30.0,100.0
0.303402314977201,4217.8,0,1244.64,1269.2,"sS(s=30,S=100)",42,12,30.0,100.0
0.21278140885984023,4149.6,2,1170.02,1230.6,"sS(s=30,S=100)",42,13,30.0,100.0
0.35244648318042815,3996.7,2,1076.42,1125.9,"sS(s=30,S=100)",42,14,30.0,100.0
0.28952991452991456,4135.1,3,1272.84,1360.5,"sS(s=30,S=100)",42,15,30.0,100.0
0.3195067264573991,4037.5,1,1090.92,1096.9,"sS(s=30,S=100)",42,16,30.0,100.0
0.2834507042253521,4527.1,2,1228.32,1258.0,"sS(s=30,S=100)",42,17,30.0,100.0
0.27262931034482757,4158.6,1,1366.12,1478.4,"sS(s=30,S=100)",42,18,30.0,100.0
0.3701149425287356,3786.5,2,1277.84,1342.7,"sS(s=30,S=100)",42,19,30.0,100.0
0.22548317823908376,4225.4,1,1353.32,1385.0,"sS(s=30,S=100)",42,20,30.0,100.0
0.25742574257425743,4461.5,3,1206.66,1212.4,"sS(s=30,S=100)",42,21,30.0,100.0
0.2618066561014263,5034.3,1,1551.9399999999998,1644.0,"sS(s=30,S=100)",42,22,30.0,100.0
0.3009845288326301,4817.8,3,1435.6399999999999,1524.8,"sS(s=30,S=100)",42,23,30.0,100.0
0.2562544674767691,3896.9,0,955.94,957.5,"sS(s=30,S=100)",42,24,30.0,100.0
0.24456902592852137,4145.5,0,1293.98,1385.9,"sS(s=30,S=100)",42,25,30.0,100.0
0.28176382660687593,4180.9,3,1241.82,1259.5,"sS(s=30,S=100)",42,26,30.0,100.0
0.16475597772682607,4408.9,3,1421.1,1501.9,"sS(s=30,S=100)",42,27,30.0,100.0
0.34887334887334887,3627.7,0,1054.1,1093.8,"sS(s=30,S=100)",42,28,30.0,100.0
0.27345164795363996,3711.2,0,1111.18,1152.4,"sS(s=30,S=100)",42,29,30.0,100.0
0.27548111190306485,3878.7,0,1244.56,1318.0,"sS(s=30,S=100)",42,30,30.0,100.0
0.16672314469671298,4716.8,0,1280.4,1288.4,"sS(s=30,S=100)",42,31,30.0,100.0
0.3158831908831909,4093.7,0,1064.88,1077.4,"sS(s=30,S=100)",42,32,30.0,100.0
0.3903605592347314,4293.6,1,1628.62,1802.1,"sS(s=30,S=100)",42,33,30.0,100.0
0.3180945063388398,3979.4,1,1351.6599999999999,1443.7,"sS(s=30,S=100)",42,34,30.0,100.0
0.359720605355064,3457.7,0,1240.52,1339.2,"sS(s=30,S=100)",42,35,30.0,100.0
0.20551207893841442,4530.2,0,1131.4,1146.5,"sS(s=30,S=100)",42,36,30.0,100.0
0.29827709978463746,4237.2,3,1267.6399999999999,1335.8,"sS(s=30,S=100)",42,37,30.0,100.0
0.31315240083507306,4425.7,0,1395.96,1479.2,"sS(s=30,S=100)",42,38,30.0,100.0
0.3671556642216789,3542.7,1,1156.1,1229.6,"sS(s=30,S=100)",42,39,30.0,100.0
0.3508435582822086,3875.6,3,1063.3799999999999,1063.8,"sS(s=30,S=100)",42,40,30.0,100.0
0.24369449378330374,4349.7,0,1156.5,1157.1,"sS(s=30,S=100)",42,41,30.0,100.0
0.27390268798911194,4688.6,1,1248.62,1249.8,"sS(s=30,S=100)",42,42,30.0,100.0
0.31491263713937423,3981.4,2,1075.3999999999999,1091.6,"sS(s=30,S=100)",42,43,30.0,100.0
0.2504378283712785,3804.9,0,963.36,972.3,"sS(s=30,S=100)",42,44,30.0,100.0
0.3233396584440228,4054.6,0,1080.7,1091.7,"sS(s=30,S=100)",42,45,30.0,100.0
0.28164347249834326,4707.2,0,1496.5,1597.5,"sS(s=30,S=100)",42,46,30.0,100.0
0.23903818953323905,4164.7,1,1169.06,1207.5,"sS(s=30,S=100)",42,47,30.0,100.0
0.3352941176470588,3976.2,0,1047.32,1077.1,"sS(s=30,S=100)",42,48,30.0,100.0
0.25125989920806335,4354.7,5,1158.58,1176.6,"sS(s=30,S=100)",42,49,30.0,100.0
0.04971537001897533,4503.1,6,1098.4199999999998,1100.1,"sS(s=35,S=40)",42,0,35.0,40.0
0.03494721514379323,4524.6,0,1165.94,1176.0,"sS(s=35,S=40)",42,1,35.0,40.0
0.025043478260869566,4876.2,2,1412.56,1481.0,"sS(s=35,S=40)",42,2,35.0,40.0
0.018511662347278787,4539.0,0,1239.6,1278.0,"sS(s=35,S=40)",42,3,35.0,40.0
0.039938556067588324,4286.4,2,1206.08,1234.6,"sS(s=35,S=40)",42,4,35.0,40.0
0.05026631158455393,5049.3,4,1285.66,1292.0,"sS(s=35,S=40)",42,5,35.0,40.0
0.09603421461897356,4260.7,1,1188.3,1230.0,"sS(s=35,S=40)",42,6,35.0,40.0
0.02899601304820587,4703.0,1,1174.3799999999999,1220.0,"sS(s=35,S=40)",42,7,35.0,40.0
0.04754937820043892,4668.0,2,1377.56,1396.5,"sS(s=35,S=40)",42,8,35.0,40.0
0.04380305602716469,5022.9,0,1246.0,1252.0,"sS(s=35,S=40)",42,9,35.0,40.0
0.06389088298636038,4635.5,3,1172.8,1199.0,"sS(s=35,S=40)",42,10,35.0,40.0
0.027560521415270017,4453.4,0,1307.1200000000001,1347.4,"sS(s=35,S=40)",42,11,35.0,40.0
0.0796211855489302,4753.4,0,1422.1,1483.7,"sS(s=35,S=40)",42,12,35.0,40.0
0.029411764705882353,4692.7,3,1230.38,1254.0,"sS(s=35,S=40)",42,13,35.0,40.0
0.05542813455657492,4462.5,5,1196.1599999999999,1227.3,"sS(s=35,S=40)",42,14,35.0,40.0
0.023504273504273504,4595.6,3,1315.72,1347.4,"sS(s=35,S=40)",42,15,35.0,40.0
0.05493273542600897,4499.7,1,1413.52,1462.1,"sS(s=35,S=40)",42,16,35.0,40.0
0.03838028169014084,4861.9,3,1243.0,1273.0,"sS(s=35,S=40)",42,17,35.0,40.0
0.03879310344827586,4749.8,3,1266.92,1309.4,"sS(s=35,S=40)",42,18,35.0,40.0
0.07318007662835249,4300.1,3,1128.6,1168.0,"sS(s=35,S=40)",42,19,35.0,40.0
0.047244094488188976,4768.6,1,1416.6,1456.0,"sS(s=35,S=40)",42,20,35.0,40.0
