seed,episode,total_reward,epsilon,return_ma50,wall_clock_s
0,392,-5418.2503745625145,0.07137499999999997,-5341.367102612173,63.96564629999921
0,393,-4651.0,0.06900000000000006,-5340.045735708574,64.1196484999964
0,394,-4806.499999859947,0.06662500000000005,-5340.455735705772,64.29747259999567
0,395,-5385.0,0.06425000000000003,-5338.97573571853,64.47090599999501
0,396,-5255.368131658522,0.06187500000000001,-5338.526305844553,64.65057800000068
0,397,-5749.0,0.0595,-5344.206305844552,64.83130189999792
0,398,-5511.0,0.05712499999999998,-5351.486305844552,65.00645369999984
0,399,-4923.780152254921,0.054750000000000076,-5347.059430020925,65.18792969999777
0,400,-4891.0,0.05237499999999995,-5342.619430020925,65.36315800000011
0,401,-4720.021739015248,0.050000000000000044,-5345.419864801229,65.53949940000166
0,402,-5589.0,0.050000000000000044,-5348.5752831020645,65.72094249999645
0,403,-4405.0,0.050000000000000044,-5325.505151528544,65.89909229999466
0,404,-6190.048157839565,0.050000000000000044,-5358.0712307433005,66.06761939999706
0,405,-4798.0,0.050000000000000044,-5349.005883751721,66.21944660000008
0,406,-5168.7499997638015,0.050000000000000044,-5342.300883746998,66.38736349999817
0,407,-5427.56398322324,0.050000000000000044,-5352.040058152911,66.56444449999981
0,408,-5532.51632719748,0.050000000000000044,-5351.176325292883,66.72890550000011
0,409,-4989.7663550210145,0.050000000000000044,-5340.741652395764,66.88264450000133
0,410,-5251.0,0.050000000000000044,-5346.321652395763,67.0462836000006
0,411,-5954.2776795605905,0.050000000000000044,-5358.609531575274,67.22626389999641
0,412,-5323.0,0.050000000000000044,-5340.952821050408,67.4062167000011
0,413,-5037.999999669072,0.050000000000000044,-5337.947923087124,67.57941749999736
0,414,-5195.12300488325,0.050000000000000044,-5341.790383184787,67.75612069999625
0,415,-5695.46195777749,0.050000000000000044,-5335.609622341255,67.9361157999956
0,416,-4572.0,0.050000000000000044,-5314.009622345842,68.10936719999881
0,417,-5297.167095765967,0.050000000000000044,-5317.815464263274,68.28685779999796
0,418,-4883.5210602839,0.050000000000000044,-5300.706728283261,68.4661969000008
0,419,-5230.0,0.050000000000000044,-5288.4667282832625,68.6438119999948
0,420,-4991.205114257939,0.050000000000000044,-5277.2108305684205,68.81515759999456
0,421,-5155.499999758339,0.050000000000000044,-5258.080830563587,68.99627399999736
0,422,-4938.002786161858,0.050000000000000044,-5258.029376854813,69.17445109999971
0,423,-5229.456140231245,0.050000000000000044,-5263.418499659438,69.35379860000103
0,424,-5197.63958308542,0.050000000000000044,-5264.835519235627,69.53393649999634
0,425,-5231.0,0.050000000000000044,-5271.1295192356265,69.70765079999546
0,426,-5179.744565919553,0.050000000000000044,-5266.284410554018,69.88674380000157
0,427,-5290.0,0.050000000000000044,-5253.900607195366,70.06778199999826
0,428,-4814.0,0.050000000000000044,-5226.457811502074,70.24176859999716
0,429,-5860.499999952381,0.050000000000000044,-5239.027811501122,70.42069909999555
0,430,-4841.0,0.050000000000000044,-5228.387811501122,70.60056880000047
0,431,-5017.999999807167,0.050000000000000044,-5214.157811498318,70.7824255999949
0,432,-5341.0,0.050000000000000044,-5217.4178115072755,70.96247589999984
0,433,-4907.506869864816,0.050000000000000044,-5216.735044584135,71.1425820000004
0,434,-5540.4334754292195,0.050000000000000044,-5224.20371409272,71.32026459999906
0,435,-5793.0,0.050000000000000044,-5226.630723855714,71.49908349999896
0,436,-4423.37344879854,0.050000000000000044,-5205.8754419111,71.67527719999634
0,437,-4971.0,0.050000000000000044,-5192.885441911971,71.84835609999573
0,438,-5190.6,0.050000000000000044,-5195.947441912839,72.02873790000012
0,439,-5265.281617135007,0.050000000000000044,-5185.833074255539,72.20608250000078
0,440,-6390.693583706752,0.050000000000000044,-5217.521064048895,72.3810525000008
0,441,-5383.871457191982,0.050000000000000044,-5216.078493192735,72.56065909999597
0,442,-4314.549549254063,0.050000000000000044,-5194.004476686565,72.73977519999607
0,443,-5050.999999914524,0.050000000000000044,-5202.004476684856,72.91028440000082
0,444,-5112.999999811949,0.050000000000000044,-5208.1344766838965,73.0810749999946
0,445,-5357.898395502889,0.050000000000000044,-5207.592444593954,73.22894649999944
0,446,-5749.399999780737,0.050000000000000044,-5217.473081956397,73.37763009999617
0,447,-5027.0,0.050000000000000044,-5203.033081956398,73.55668460000015
0,448,-5921.3,0.050000000000000044,-5211.239081956398,73.7365639999989
0,449,-6030.6416952144355,0.050000000000000044,-5233.376312815588,73.902857699999
0,450,-4714.0,0.050000000000000044,-5229.836312815589,74.08163329999661
0,451,-5734.482604627887,0.050000000000000044,-5250.125530127841,74.26073729999916
0,452,-5706.627672739989,0.050000000000000044,-5252.478083582641,74.43814929999644
0,453,-4927.39511280772,0.050000000000000044,-5262.925985838797,74.59334729999682
0,454,-4783.0,0.050000000000000044,-5234.785022682005,74.76069650000136
0,455,-5029.0,0.050000000000000044,-5239.405022682004,74.94087249999575
0,456,-6111.0,0.050000000000000044,-5258.250022686728,75.11405649999506
0,457,-4992.521028717632,0.050000000000000044,-5249.549163596616,75.29345430000103
0,458,-5093.407021448018,0.050000000000000044,-5240.766977481627,75.47320269999909
0,459,-5487.499999823697,0.050000000000000044,-5250.721650377681,75.64710449999984
0,460,-5318.150031561942,0.050000000000000044,-5252.06465100892,75.82319540000026
0,461,-5472.183333104364,0.050000000000000044,-5242.422764079794,76.00667049999902
0,462,-5576.862480225432,0.050000000000000044,-5247.500013684304,76.18154929999582
0,463,-5531.149999835007,0.050000000000000044,-5257.363013687623,76.36196149999887
0,464,-5082.0,0.050000000000000044,-5255.100553589957,76.53783249999833
0,465,-5423.503311167479,0.050000000000000044,-5249.661380657757,76.71300029999838
0,466,-6089.144390928468,0.050000000000000044,-5280.004268476327,76.89367530000163
0,467,-5226.14942112824,0.050000000000000044,-5278.583914983572,77.06531209999957
0,468,-5710.21669243842,0.050000000000000044,-5295.117827626662,77.24626439999702
0,469,-4989.0,0.050000000000000044,-5290.297827626662,77.42253820000042
0,470,-5627.4999998748735,0.050000000000000044,-5303.0237253390005,77.59918610000022
0,471,-5024.499999825941,0.050000000000000044,-5300.403725340354,77.77369560000079
0,472,-5783.0,0.050000000000000044,-5317.303669617116,77.94826059999468
0,473,-4799.249999768592,0.050000000000000044,-5308.699546807862,78.13058319999982
0,474,-4874.0,0.050000000000000044,-5302.226755146154,78.3085615999953
0,475,-5120.45869763188,0.050000000000000044,-5300.015929098791,78.48934409999492
0,476,-5523.0,0.050000000000000044,-5306.8810377804,78.6683692000006
0,477,-5084.499999919355,0.050000000000000044,-5302.771037778788,78.84315570000035
0,478,-5419.499999942529,0.050000000000000044,-5314.881037777639,79.01954100000148
0,479,-5410.0,0.050000000000000044,-5305.871037778591,79.19670300000143
0,480,-5500.0,0.050000000000000044,-5319.051037778591,79.37189989999752
0,481,-5526.0,0.050000000000000044,-5329.2110377824465,79.55229500000132
0,482,-5182.877513936974,0.050000000000000044,-5326.048588061187,79.72636999999668
0,483,-5977.731758065894,0.050000000000000044,-5347.453085825208,79.9007375000001
0,484,-5025.808612832975,0.050000000000000044,-5337.160588573283,80.08186869999918
0,485,-5276.321702631585,0.050000000000000044,-5326.827022625916,80.26406560000032
0,486,-5276.464646169683,0.050000000000000044,-5343.888846573338,80.44485319999512
0,487,-4213.0,0.050000000000000044,-5328.728846573338,80.62109919999784
0,488,-5530.999999883041,0.050000000000000044,-5335.536846570999,80.79763269999967
0,489,-5197.0,0.050000000000000044,-5334.171214228298,80.97797839999839
0,490,-5737.499999947917,0.050000000000000044,-5321.107342553122,81.14359619999595
0,491,-5524.596905626428,0.050000000000000044,-5323.921851521811,81.28931949999969
0,492,-5555.982707119096,0.050000000000000044,-5348.750514679112,81.46045929999673
0,493,-5499.499999857597,0.050000000000000044,-5357.720514677973,81.63606489999802
0,494,-5236.0,0.050000000000000044,-5360.180514681735,81.78569349999452
0,495,-5288.499999947368,0.050000000000000044,-5358.792546770624,81.95953979999467
0,496,-5238.081856816156,0.050000000000000044,-5348.566183911332,82.13971119999769
0,497,-5308.09272019369,0.050000000000000044,-5354.188038315205,82.31464099999721
0,498,-5213.0,0.050000000000000044,-5340.022038315206,82.49001899999712
0,499,-6181.0,0.050000000000000044,-5343.029204410917,82.66561340000044
0,500,-5497.074952266225,0.050000000000000044,-5358.690703456243,82.84148319999804
