seed,episode,total_reward,epsilon,return_ma50,wall_clock_s
2,392,-5632.999999910312,0.07137499999999997,-5403.462928947847,62.4735931000032
2,393,-4877.508928373154,0.06900000000000006,-5386.8134196767405,62.6503612000015
2,394,-5697.999999753067,0.06662500000000005,-5376.99632050517,62.830621000000974
2,395,-4770.499999827826,0.06425000000000003,-5377.488320503242,63.00478170000133
2,396,-5502.57357009485,0.06187500000000001,-5376.9197919091675,63.16194080000423
2,397,-5166.399999905719,0.0595,-5376.9326111863065,63.30432740000106
2,398,-5098.855072337849,0.05712499999999998,-5371.849712633063,63.471284999999625
2,399,-4462.5145629767585,0.054750000000000076,-5348.8583372284265,63.651093699998455
2,400,-5641.3328177165085,0.05237499999999995,-5359.534071252362,63.82326900000044
2,401,-5276.499999691846,0.050000000000000044,-5349.871914390652,63.98783969999931
2,402,-5172.0,0.050000000000000044,-5348.9619143933405,64.16752870000346
2,403,-5140.0,0.050000000000000044,-5349.441914393341,64.3472053000005
2,404,-5224.0,0.050000000000000044,-5342.941914393341,64.51174270000047
2,405,-5101.339743319772,0.050000000000000044,-5341.420709262873,64.6797108000028
2,406,-4939.15232375813,0.050000000000000044,-5326.187222235646,64.85699510000268
2,407,-5216.0,0.050000000000000044,-5331.759603190804,65.03130850000161
2,408,-4590.499999953704,0.050000000000000044,-5320.925041791163,65.21092430000135
2,409,-5822.89471418932,0.050000000000000044,-5314.596360735426,65.37523689999944
2,410,-5999.499999823357,0.050000000000000044,-5320.0984375964335,65.53619939999771
2,411,-5103.999999910269,0.050000000000000044,-5316.938437594638,65.71574079999846
2,412,-4961.499999757854,0.050000000000000044,-5315.866717847221,65.88938050000434
2,413,-5597.49999986071,0.050000000000000044,-5316.746717846815,66.04541060000338
2,414,-5771.499999479129,0.050000000000000044,-5320.673614390991,66.19214820000343
2,415,-5255.9740065588085,0.050000000000000044,-5319.933094522167,66.33659590000025
2,416,-5700.0,0.050000000000000044,-5323.973094522168,66.50198120000277
2,417,-4313.899999907266,0.050000000000000044,-5308.831094520312,66.67256400000042
2,418,-5793.115384348576,0.050000000000000044,-5311.183402208274,66.85180650000257
2,419,-4585.0,0.050000000000000044,-5298.063402208274,67.02602370000386
2,420,-5813.0,0.050000000000000044,-5301.974519861245,67.20290309999837
2,421,-5928.0,0.050000000000000044,-5321.3945198612455,67.38063590000093
2,422,-5506.1,0.050000000000000044,-5316.856519863558,67.55975140000373
2,423,-5492.875239280951,0.050000000000000044,-5309.680446671527,67.7346538999991
2,424,-5213.0,0.050000000000000044,-5308.930446672428,67.91318509999837
2,425,-5668.813535605212,0.050000000000000044,-5320.386717384532,68.0913159000047
2,426,-5199.0,0.050000000000000044,-5325.7867173845325,68.27181949999795
2,427,-5691.598540045753,0.050000000000000044,-5330.598688185447,68.44460580000305
2,428,-6134.047793485157,0.050000000000000044,-5357.99964405515,68.6174589000002
2,429,-5282.723160910794,0.050000000000000044,-5358.443026115856,68.79587520000496
2,430,-4742.0,0.050000000000000044,-5345.6586261190505,68.97036140000273
2,431,-6007.514133347253,0.050000000000000044,-5359.478908788576,69.14553850000084
2,432,-5058.499999951457,0.050000000000000044,-5349.0653534416515,69.32105170000432
2,433,-6006.152777528822,0.050000000000000044,-5366.328408992227,69.49999599999865
2,434,-4893.0,0.050000000000000044,-5349.500500352716,69.67900589999772
2,435,-5409.5908088350325,0.050000000000000044,-5335.917540417245,69.85569329999998
2,436,-5169.0,0.050000000000000044,-5323.114647090544,70.01840140000422
2,437,-5308.735958682405,0.050000000000000044,-5311.35426138001,70.1730938000037
2,438,-5115.160212476673,0.050000000000000044,-5315.457465632086,70.34259310000198
2,439,-4564.0,0.050000000000000044,-5294.877465632087,70.52227950000088
2,440,-5167.0,0.050000000000000044,-5295.757465632085,70.70163640000101
2,441,-5166.3853285261785,0.050000000000000044,-5299.0251722026105,70.87679149999894
2,442,-5440.999999915517,0.050000000000000044,-5295.185172202713,71.05039390000456
2,443,-6202.589263512076,0.050000000000000044,-5321.686778905492,71.22710499999812
2,444,-5880.66596637871,0.050000000000000044,-5325.340098238005,71.40716919999977
2,445,-4692.0,0.050000000000000044,-5323.770098241449,71.58806270000059
2,446,-4998.0,0.050000000000000044,-5313.678626839551,71.7666911999986
2,447,-5716.0,0.050000000000000044,-5324.670626841436,71.94146400000318
2,448,-5306.031932732505,0.050000000000000044,-5328.81416404933,72.10759700000199
2,449,-5445.0,0.050000000000000044,-5348.4638727897955,72.25690520000353
2,450,-4928.999999566164,0.050000000000000044,-5334.217216426789,72.4052612000014
2,451,-5320.0,0.050000000000000044,-5335.087216432951,72.57277330000215
2,452,-5463.8,0.050000000000000044,-5340.923216432951,72.7509835000019
2,453,-4950.408583511996,0.050000000000000044,-5337.131388103191,72.92956250000134
2,454,-4912.0,0.050000000000000044,-5330.891388103191,73.10299459999806
2,455,-4912.33819356408,0.050000000000000044,-5327.111357108078,73.25181330000487
2,456,-5373.0,0.050000000000000044,-5335.788310632915,73.40947869999945
2,457,-6064.812205818982,0.050000000000000044,-5352.764554749294,73.56509070000175
2,458,-6027.185971122854,0.050000000000000044,-5381.498274172678,73.71039810000366
2,459,-5564.499999809276,0.050000000000000044,-5376.330379885077,73.88074630000483
2,460,-4984.808135701147,0.050000000000000044,-5356.036542602632,74.05289460000495
2,461,-4736.59999991373,0.050000000000000044,-5348.688542602701,74.2323641000039
2,462,-5071.129629467699,0.050000000000000044,-5350.881135196898,74.41107940000074
2,463,-5333.0,0.050000000000000044,-5345.591135199685,74.58506060000218
2,464,-5081.999999900834,0.050000000000000044,-5331.801135208118,74.73174600000493
2,465,-5412.5969234073145,0.050000000000000044,-5334.933593545089,74.88080410000111
2,466,-5484.650114741165,0.050000000000000044,-5330.626595839912,75.04905739999958
2,467,-5241.0,0.050000000000000044,-5349.168595841767,75.22741420000239
2,468,-5564.308743042442,0.050000000000000044,-5344.592463015644,75.39648570000281
2,469,-5134.999999751528,0.050000000000000044,-5355.592463010674,75.54768899999908
2,470,-5096.171052513568,0.050000000000000044,-5341.255884060945,75.69682979999925
2,471,-4835.0,0.050000000000000044,-5319.395884060946,75.84957589999976
2,472,-5515.831339120322,0.050000000000000044,-5319.590510843352,76.02069289999781
2,473,-5488.787233753809,0.050000000000000044,-5319.508750732809,76.19859160000487
2,474,-5586.918248763936,0.050000000000000044,-5326.987115708087,76.37807410000096
2,475,-5189.503016394916,0.050000000000000044,-5317.4009053238815,76.55741370000032
2,476,-6068.0,0.050000000000000044,-5334.780905323882,76.73096729999816
2,477,-6281.965207396721,0.050000000000000044,-5346.588238670902,76.8940963999994
2,478,-4741.67105237706,0.050000000000000044,-5318.74070384874,77.0499748000002
2,479,-5183.0,0.050000000000000044,-5316.746240630525,77.22326930000418
2,480,-5180.7,0.050000000000000044,-5325.520240630523,77.40346049999789
2,481,-5680.950494753616,0.050000000000000044,-5318.9889678586505,77.58037989999866
2,482,-5344.49999995098,0.050000000000000044,-5324.708967858642,77.75194780000311
2,483,-5575.066445916047,0.050000000000000044,-5316.087241226386,77.93178700000135
2,484,-4608.1,0.050000000000000044,-5310.389241226385,78.10543029999826
2,485,-4438.0,0.050000000000000044,-5290.957425049685,78.28267430000415
2,486,-5779.687441516625,0.050000000000000044,-5303.171173880018,78.4462749000013
2,487,-5639.0,0.050000000000000044,-5309.776454706369,78.59048559999792
2,488,-5660.302995873226,0.050000000000000044,-5320.679310374299,78.7463349000027
2,489,-5037.067781892363,0.050000000000000044,-5330.140666012148,78.9205992999996
2,490,-5154.835660593293,0.050000000000000044,-5329.897379224014,79.09997110000404
2,491,-4822.209916421694,0.050000000000000044,-5323.013870981924,79.27993900000001
2,492,-5543.929965733216,0.050000000000000044,-5325.072470298278,79.4509268000038
2,493,-5665.0,0.050000000000000044,-5314.320685028036,79.63060270000278
2,494,-5247.499999854962,0.050000000000000044,-5301.6573656975615,79.81098100000236
2,495,-4930.463267660405,0.050000000000000044,-5306.42663105077,79.98535870000342
2,496,-5202.7696263490325,0.050000000000000044,-5310.522023577751,80.1641682000045
2,497,-5552.499999956522,0.050000000000000044,-5307.252023576881,80.34484420000081
2,498,-5986.0,0.050000000000000044,-5320.851384922231,80.51576200000272
2,499,-5566.999999717532,0.050000000000000044,-5323.291384916582,80.69606880000356
2,500,-5514.930227236066,0.050000000000000044,-5335.009989469979,80.87110560000292
